ID,gender,name
8189200,male,Peristhenes (son of Aigyptos)
8189203,female,Perseis (wife of Helios)
8189202,female,Perse (daughter of Helios)
8240602,undefined,the Tomb of Achilles (at Troy)
8189209,male,"Perseus (Greek Hero, slayer of Medousa)"
8189208,male,Perses (son of Perseus)
8240604,undefined,the Isles of the Blessed()
8188338,male,Eurybios (son of Neleus)
8188339,male,Eurybios (son of Eurystheus)
8188336,female,Eurybia (daughter of Pontos)
8188337,female,Eurybia (daughter of Thespios)
8188334,male,Euryalos (son of Melas)
8188335,male,Euryalos (suitor of Penelope)
8188332,female,Euryale (mother of Orion)
8188333,male,"Euryalos (son of Mecisteus, Argonaut, one of the Epigonoi, Greek leader at Troy)"
8188330,male,Eurotas (son of Lelex)
8188331,female,Euryale (Gorgon)
8182208,male,Antigonos (suitor of Penelope)
8182209,male,Antileon (son of Heracles)
8182204,female,Anticleia (mother of Periphetes)
8182205,male,Anticlos (Greek warrior at Troy)
8182206,female,Antigone (daughter of Oidipous)
8182207,female,Antigone (daughter of Eurytion)
8182200,female,Antheleia (Danaid)
8182201,female,Anthippe (daughter of Thespios)
8182202,male,Antiades (son of Heracles)
8182203,female,Anticleia (mother of Odysseus)
8188545,undefined,the Hydra (multi-headed monstrous serpent)
8253959,undefined,Taphos (Island) 531114
8188544,female,"the Hyades (nymphs who raise Dyionysos, turned into stars)"
8253957,undefined,the Echinadian Islands the Echinades() 530852
8253956,undefined,Seriphos (Island) 590044
8253955,undefined,Tiryns() 570740
8253954,undefined,Lerna() 570424
8253953,undefined,Arabia()
8188547,male,Hylas (beloved of Heracles)
8253951,undefined,Libya() 716588
8253950,undefined,Memphis() 736963
8189111,male,"Pandion (king of Athens, son of Erichthonios)"
8189110,male,"Pandion (king of Athens, son of Cecrops)"
8189113,male,Pandion (son of Phineus)
8189112,male,Pandion (son of Aigyptos)
8189115,male,Pandoros (son of Erechtheus)
8189114,female,Pandora (first mortal woman)
8189117,female,Panope (Nereid)
8189116,female,Pandrosos (daughter of Cecrops)
8189119,male,Paralos (suitor of Penelope)
8189118,female,Panope (daughter of Thespios)
8188540,male,Hopleus (son of Poseidon)
8372339,undefined,Couretes (generalized)
8188543,male,Hyacinthos (Lacedaimonian who settled in Athens)
8190315,undefined,the Club of Heracles()
8188810,undefined,Crommyon() 570386
8228939,undefined,Ethiopia() 334481
8228933,undefined,the Cyprian contingent at Troy()
8228937,undefined,the Ethiopian contingent at Troy()
8189810,male,Menoites (herder of Hades' cattle)
8189811,male,"Menoitios (son of Actor, father of Patroclos)"
8189812,male,Menoitios (son of Iapetos)
8189813,male,Mentor (son of Heracles)
9367825,undefined,prophecy()
9369036,undefined,"the Argolid Argos, Argolis (Region) 570104"
8182024,male,Actor (father of Menoitios)
8182025,female,Adiante (Danaid)
8182026,female,Adite (Danaid)
8182027,female,Admete (daughter of Eurystheus)
8182020,male,Actor (Argonaut)
8182021,male,Actor (son of Myrmidon)
8182022,male,Actor (son of Deion)
8182023,male,Actor (father of Eurytos and Cteatos)
8182028,male,"Admetos (Calydonian boar hunter, Argonaut)"
8182029,male,Adonis (son of Smyrna)
9358730,undefined,the Bow of Philoctetes()
8195137,undefined,Cyme() 550506
8195135,undefined,Clazomenai() 550650
8195133,undefined,Smyrna() 550771
9055357,undefined,Nisyron (in Cos) 599829
8195131,undefined,Colophon() 599578
8195139,undefined,Aigialos()
8189938,undefined,Marathon() 580021
8189932,male,Orchomenos (son of Thyestes)
8189931,male,Orchomenos (son of Lycaon)
8189930,male,Orchomenos (father of Elare)
8188408,female,Tethys (Titan)
8188409,undefined,the Cosmos()
8188400,male,Ouranos (Father of Kronos)
8188401,female,Phoibe (Titan)
8188402,male,Plouton Pluto (Underworld god)
8188403,male,Poseidon Neptune (Olympian god)
8188404,male,Hades (Underworld god)
8188405,female,Rhea (Titan)
8188406,male,"Steropes (Cyclops, son of Ouranos)"
9374881,undefined,Cyzicos() 511238
8254466,undefined,a dog()
8189689,male,Licymnios (son of Electryon)
8189688,male,Lichas (herald of Heracles)
8189681,male,Leucippos (son of Heracles)
8189680,male,Leucippos (son of Perieres)
8189683,male,Leucones (son of Heracles)
8189682,male,Leucon (son of Athamas)
8189685,male,Leucos (Cretan tyrant)
8189684,male,Leucopeus (son of Porthaon)
8189687,female,Libya (daughter of Epaphos)
8189686,female,Leucothea (divine name of Ino)
8188534,male,Hippothoos (son of Priam)
8188535,male,Hippothoos (son of Pelasgos)
8188536,male,Hippozygos (son of Heracles)
8188537,male,Homolippos (son of Heracles)
8188530,female,Hippothoe (daughter of Mestor)
8188531,male,Hippothoos (Calydonian boar hunter)
8188532,male,Hippothoos (son of Hippocoon)
8188533,male,Hippothoos (son of Aigyptos)
8188538,male,Hoples (father of Meta)
8188539,male,Hopleus (son of Lycaon)
8190271,undefined,the Phrygia contingent at Troy()
8194319,undefined,the Chair of Lethe()
8187863,female,"Astyoche (daughter of Simoeis, mother of Tros)"
8187862,female,Astyoche (daughter of Laomedon)
8190098,male,Thasos (son of Poseidon)
8190099,male,Thaumacos (father of Poias)
8190274,undefined,the Lycia contingent at Troy()
8190092,male,Teuthras (king of Teuthrania)
8190093,male,Thadytios (suitor of Penelope)
8190090,male,Teucros (son of Scamandros and Idaia)
8190091,male,Teutamides (king of Larissa)
8190096,male,Thalpios (son of Eurytos)
8190097,male,"Thamyris (son of Philammon, first homosexual)"
8190094,female,Thaleia (one of the Charites)
8190095,female,Thaleia (a Muse)
9412610,undefined,the Mariandynoi (ruled by Lycos) 845013
8189757,male,Mecisteus (son of Talaos)
8189756,male,Marsyas (lost musical competition with Apollo)
8189755,female,Marse (daughter of Thespios)
8189754,male,Marpsios (suitor of Penelope)
8189753,female,Marpessa (daughter of Euenos)
8189752,male,Maron (priest of Apollo)
8189751,female,Mares of Diomedes (man-eating horses)
8189750,male,the Marathonian bull (Cretan bull after it arrived in Marathon)
8189759,male,Mecisteus (father of Odios and Epistrophios)
8189758,male,Mecisteus (son of Lycaon)
8187869,male,Athamas (son of Aiolos)
8187868,female,Ate (goddess of recklessness)
8187812,undefined,the Argo (ship that carried the Argonauts)
8187813,undefined,the Argonauts (sailors on the Argo)
8187810,female,"Argiope (Nymph, mother of Cercyon)"
8187811,male,Argios (son of Aigyptos)
8187816,female,Argyphia (wife of Aigyptos)
8187817,female,Ariadne (daughter of Minos)
8187814,male,"Argos (Argonaut, builder of Argo)"
8187815,male,Argos (son of Zeus and Niobe)
8187818,female,Arisbe (daughter of Merops)
8187819,male,Aristaios (father of Actaion)
8254028,undefined,Calydon() 540699
8187926,male,Cadmos (king of Thebes)
8187927,male,Caineus Caeneus (Argonaut)
8187924,male,Broteas (hunter who does not honor Artemis)
8187925,female,Bryce (Danaid)
8187922,male,Bromios (son of Aigyptos)
8187923,male,"Brontes (Cyclops, son of Ouranos)"
8187920,male,Briareos (Hundred-hander)
8187921,female,Briseis (captive woman of Achilles)
8187928,male,Calais (Argonaut)
8187929,male,"Calchas (seer, son of Thestor)"
8189326,male,Polyphontes (one of the Heracleidai)
8189327,male,Polyphontes (Laios' herald)
8189324,male,Polyphemos (a Cyclops whom Odysseus blinds)
8189325,male,Polyphemos (Argonaut)
8189322,male,Polypemon (another name for Damastes)
8189323,male,Polypheides (king of Sicyon)
8189320,female,Polynome (Nereid)
8189321,male,Polypemon (son of Sinis)
8195648,male,Adrastos (father of Hippodamia)
8190278,undefined,the Percote contingent at Troy()
8190279,undefined,the Palasgi contingent at Troy()
8254020,undefined,Ephesos() 599612
8189328,male,Polypoites (Greek leader at Troy)
8189329,male,Polypoites (son of Odysseus)
8190074,male,Telemachos (son of Odysseus)
8190075,male,Teleon (father of Boutes)
8190076,female,Telephassa (wife of Agenor)
8190077,male,"Telephos (ruler of Mysia, shows the Greeks the way to Troy)"
8190070,female,Teledice (nymph)
8190071,male,Telegonos (son of Odysseus)
8190072,male,Telegonos (son of Proteus)
8190073,male,Telegonos (king of Egypt)
8254026,undefined,Mount Parthenios() 570566
8190078,male,Teles (son of Heracles)
8190079,male,Telestas (son of Priam)
8254027,undefined,Teuthrania() 550916
8189988,male,Schoineus (father of Atalante)
8254024,undefined,Gerenia() 570261
8254025,undefined,Tegea() 570707
8195647,male,"Adrastos (son of Talaos, one of Seven against Thebes)"
8194543,female,Pelopia daughter of Thyestes()
8194546,undefined,Cytheria() 570186
8189212,male,Peucetios (son of Lycaon)
8189213,male,Phaethon (son of Tithonos)
8189210,male,Perseus (son of Nestor)
8189211,male,Peteos (father of Menestheus)
8189216,male,Phalias (son of Heracles)
8189217,male,Phanos (Argonaut)
8189214,male,Phaidimos (son of Niobe)
8189215,female,"Phaidra (daughter of Minos, wife of Theseus)"
8240611,undefined,Rhoiteion() 550856
8189218,male,Phantes (son of Aigyptos)
8189219,female,Pharnace (daughter of Megassares)
9367780,undefined,River Enipeus() 570225
8188349,male,Eurylochos (companion of Odysseus)
8188348,female,Euryganeia (daughter of Hyperphas)
8188343,female,Eurydice (wife of Orpheus)
8188342,male,Eurydamas (son of Aigyptos)
8188341,male,Eurydamas (Argonaut)
8188340,male,Eurycapys (son of Heracles)
8188347,female,Eurydice (daughter of Adrastos)
8188346,female,Eurydice (Danaid)
8188345,female,Eurydice (wife of Lycourgos)
8188344,female,Eurydice (wife of Acrisios)
8182239,male,Archebates (son of Lycaon)
8182238,female,Arcena (one of Actaion's dogs)
9374895,undefined,Aphetai (in Thessaly) 540645
8182231,female,Aphrodite Venus (goddess of sex and lust)
8182230,female,Aphirape (daughter of Polus and Phoebe)
8182233,male,Apollo (Olympian god)
8182232,male,Apis (son of Phoroneus)
8182235,male,Arbelos (son of Aigyptos)
8182234,male,Apsyrtos Absyrtus (son of Aietes)
8182237,male,Arceisios (father of Laertes)
8182236,male,Arcas Arkas (son of Zeus and Callisto)
8195198,undefined,Orchomenus() 540987
8253948,undefined,Syria()
8253949,undefined,Byblos() 668216
8253944,undefined,Thracian Strait() 520977
8228872,undefined,Cephallania() 530826
8253946,undefined,Scythia() 1273
8253947,undefined,River Nile() 727172
8253940,undefined,Aigialeia() 570028
8253941,undefined,the Ionian Sea() 1046
8253942,undefined,Illyria() 481866
8253943,undefined,Mount Haimos() 216830
8189108,male,Pan (son of Penelope and Hermes)
8189109,male,Pandaros (son of Lycaon)
8189106,male,Pamphylos (son of Aigimios)
8189107,male,Pan (son of Zeus and Hubris)
8189104,male,Pallas (son of Lycaon)
8189105,male,Pammon (son of Priam)
8189102,male,Pallas (son of Pandion)
8189103,female,Pallas (daughter of Triton)
8189100,male,Pallas (Giant)
8189101,male,Pallas (son of Creios and Eurybia)
8372318,undefined,the Ionian Gulf (Cape Araxos) 570101
8194768,undefined,Tauris() 226778
8194762,undefined,the Golden Apples (of the Hesperides)
8182011,male,Acheron (river god in underworld)
8182010,male,Acheloos (river god)
8182013,male,Acontes (son of Lycaon)
8182012,male,Achilles (greatest Greek warrior at Troy)
8182015,female,Actaia (Danaid)
8182014,male,"Acrisios (son of Abas, father of Danae)"
8182017,male,Actaion Actaeon (devoured by his own dogs)
8182016,female,Actaia (Nereid)
8182019,male,Actaios (father of Agraulis)
8182018,male,Actaios (father of Telamon)
8189980,male,Sarpedon (son of Poseidon)
8194735,male,[son of Mygdalion]()
8195638,male,"Chromios (son of Arsinoos, Greek leader at Troy)"
8194733,undefined,the Breastplate of Cinyras()
8189981,male,Satyros (steals Arcadian cattle)
8195143,undefined,Adramytion() 550403
8194382,undefined,Mycenae() 570491
8195141,undefined,Tenos() 590073
9374928,undefined,the Strophades islands (once called Echinades) 530852
8195147,undefined,Endion()
8195145,undefined,Side (city sacked by Achilles)
8190206,male,the Minotaur (killed by Theseus)
9374922,undefined,River Tigres (in Peloponnese)
8195149,undefined,Linaion()
9358723,undefined,Crimissa() 452353
9374924,undefined,River Harpys (in Peloponnese)
8188435,male,Glaucos (son of Priam)
8188434,male,Glaucos (son of Minos)
8188437,male,Glenos (son of Heracles)
8188436,male,Glaucos (suitor of Penelope)
8188431,female,Glauconome (Nereid)
8188430,female,Glaucippe (Danaid)
8188433,male,"Glaucos (son of Hippolochos, Trojan ally)"
8188432,male,Glaucos (mortal father of Bellerophontes)
8189924,female,Omphale (queen of Lydia)
8189925,male,Onchestos (son of Agrios)
8189926,male,Oneites (son of Heracles)
8189927,male,Onesippos (son of Heracles)
8188439,female,Gorge (Danaid)
8188438,female,Gorge (daughter of Oineus)
8189922,female,Olympouse (daughter of Thespios)
8189923,male,Omargos (one of Actaion's dogs)
8254117,undefined,the xoanon of Athena (originally at Troy)
8189863,female,Neaira (daughter of Pereus)
8190318,undefined,the Golden Cup of Helios()
8189696,undefined,the Lotus-eaters (visited by Odysseus)
8189697,male,Lyammos (suitor of Penelope)
8189694,female,Liphyse (daughter of Thespios)
8189695,male,Lixos (son of Aigyptos)
8189692,male,Linos (son of Calliope)
8189693,male,Linos (son of Lycaon)
8189690,male,Ligyron (original name of Achilles)
8189691,female,Limnoreia (Nereid)
8188329,female,Europe (mother of some Danaids)
8189698,male,Lycaithos (son of Hippocoon)
8189699,male,Lycaithos (suitor of Penelope)
8189869,female,Nemesis (goddess of retribution)
8189868,male,the Nemean Lion (invulnerable lion)
8188501,male,Hippocorystes (son of Aigyptos)
8188500,male,the Hippocoontidai (sons of Hippocoon)
8188503,female,Hippocrate (daughter of Thespios)
8188502,male,Hippocorystes (son of Hippocoon)
8188505,male,Hippodamas (son of Priam)
8188504,male,Hippodamas (son of Acheloos)
8188507,female,Hippodameia (Danaid)
8188506,female,"Hippodameia (daughter of Oinomaos, wife of Pelops)"
8188509,male,Hippodochos (suitor of Penelope)
8188508,female,Hippodice (Danaid)
8188328,female,Europa (abducted by Zeus)
9358727,undefined,Thourion Thurii() 452457
8188642,female,Laogora (daughter of Pygmalion)
8188643,male,Laogoras (king of the Dryopes)
8188640,male,Laodocos (son of Priam)
8188641,male,Laodocos (wins javelin contest at Nemea)
8189862,female,Neaira (daughter of Niobe)
8189744,male,Mainalos (son of Lycaon)
8189745,male,Maion (a Theban)
8189746,female,Maira (Icarios' dog)
8189747,male,Mantineus (father of Aglaia)
8189740,male,Magnes (son of Aiolos)
8189741,male,Magnes (suitor of Penelope)
8189742,female,"Maia (daughter of Atlas, mother of Hermes)"
8189743,female,the Mainads (female worshippers of Dionysos)
8189748,male,Mantineus (son of Lycaon)
8189749,female,Manto (daughter of Teiresias)
8360050,male,the Arcadian Bull (killed by Argos)
9358725,undefined,Campania() 432742
9358724,undefined,Croton() 452317
8187953,female,Cassandra (a seer never believed)
8187952,male,Carteron (son of Lycaon)
8187951,male,Capys (son of Assaracos)
8187950,male,Capylos (son of Heracles)
8187957,male,Caucon (son of Lycaon)
8187956,male,Catreus (son of Minos)
8187955,male,"Castor (one of the Dioscouroi, Calydonian boar hunter, Argonaut)"
8187954,female,Cassiepeia Cassiopia (mother of Andromeda)
8187959,male,Cebriones (son of Priam)
8187958,male,Cebren (river god near Troy)
8189353,male,Proitos (son of Abas)
8189352,female,Procris (daughter of Thespios)
8189351,female,Procris (daughter of Erechtheus)
8189350,female,Procne (daughter of Pandion)
8189357,male,Prometheus (creator of humans)
8189356,male,Promachos (suitor of Penelope)
8189355,male,Promachos (son of Aison and Polymede)
8189354,male,Promachos (one of the Epigonoi)
8190287,undefined,the Bow of Pandarus()
8190286,undefined,the Scepter of Agamemnon()
8189359,male,Pronax (son of Talaos)
8189358,male,Promos (suitor of Penelope)
8190283,female,the Mares of Eumelus()
8190282,undefined,the Paeonian contingent at Troy()
8190281,undefined,the Cicones contingent at Troy()
8190280,undefined,the Thracian contingent at Troy()
8190041,female,Strymo (daughter of Scamandros)
8190040,male,Strophios (father of Pylades)
8190043,female,Stygne (Danaid)
8190042,male,Strymon (river god in Thrace)
8190045,male,Stymphalos (son of Elatos)
8190044,undefined,the Stymphalian Birds (Heracles' opponents)
8190047,female,"Styx (Oceanid, personification of river of the underworld)"
8190046,male,Stymphalos (son of Lycaon)
8190049,male,Syleus (man)
8190048,female,Sylea (daughter of Corinthos)
8240597,undefined,the Scaian Gates (at Troy)
8189227,male,Pheres (son of Jason and Medeia)
8240627,undefined,the Bones of Pelops()
8240623,male,the Sons of Laocoon (sons of the Trojan prophet)
8240629,undefined,Scyros() 541108
9367798,male,Phrasios (son of Neleus)
8194378,undefined,the Golden Lamb of Atreus (associated with rule at Mycenae)
8194371,undefined,Peloponnesos() 570577
8188358,female,Euryope (daughter of Thespios)
8188359,female,Eurypyle (daughter of Thespios)
8188350,male,Eurylochos (son of Aigyptos)
8188351,male,Eurylochos (suitor of Penelope)
8188352,female,Eurymede (mother of Bellerophontes)
8188353,male,Eurymedon (son of Minos)
8188354,male,Eurymenes (son of Neleus)
8188355,female,"Eurynome (Oceanid, mother of Charites)"
8188356,female,Eurynome (wife of Lycourgos)
8188357,male,Eurynomos (suitor of Penelope)
8253979,undefined,Mount Erymanthos() 570238
8253978,undefined,Psophis() 570638
8253971,undefined,Nemea() 570504
8253970,undefined,Ocaleai() 540978
8253973,undefined,Cleonai Kleonai Cleonae() 570361
8253972,undefined,Delphi() 540726
8253975,undefined,Oinoe (city north-east of Isthmos) 580040
8253974,undefined,Elaious() 570211
8253977,undefined,River Ladon() 570121
8253976,undefined,Mount Artemisios() 570121
8189179,male,Pereus (son of Elatos)
8189178,undefined,Perdix (sister or nephew of Daidalos)
9055229,undefined,Asteria (original name of Delos) 599587
8253945,undefined,the Bosporos() 520977
8189173,female,Penelope (wife of Odysseus)
8189172,male,Peneleos (Argonaut)
8189171,male,Peloros (one of the Spartoi)
8189170,female,the Muses()
8189177,male,Pephredo (one of the Phorcides)
8189176,male,Peparethos (son of Dionysos)
8189175,male,Pentheus (son of Echion)
8189174,female,Penthesileia (daughter of Ares and Otrera)
8228911,undefined,Magnesia() 540923
8194754,undefined,the Spear of Peleus (used to heal Telephos)
9055629,undefined,Mount Parnassos() 541012
8194758,undefined,Tenedos (island) 550912
9051583,undefined,Moly (drug used against Circe)
9051582,undefined,"Aiaia (island of Circe, visited by Odysseus)"
8182226,male,Antisthenes (suitor of Penelope)
8182227,female,Apemosyne (daughter of Catreus)
8182224,male,Antiphos (son of Priam and Hecabe)
8182225,male,Antiphos (son of Talaimenes)
8182222,male,Antiphos (son of Myrmidon)
8182223,male,Antiphos (son of Heracles)
8182220,male,Antiphates (king of Laistrygonians)
8182221,male,Antiphos (Greek leader at Troy)
9063132,male,Epopeus (son of Poseidon)
8182228,male,"Aphareus (son of Perieres, father of Idas and Lynceus)"
8182229,male,Apheidas (son of Arcas)
9051565,undefined,the Island of the Cyclopes (visited by Odysseus)
9051563,undefined,the Wine of Maron (used to blind Polyphemos)
9055587,undefined,Cilicia (Place) 658440
9051568,undefined,the Island of Aiolia (visited by Odysseus)
8228860,undefined,"Pylos (in Messenia, kingdom of Nestor) 570640"
8228863,undefined,Arcadia() 570102
8182008,male,Acastos (Argonaut)
8182009,male,Achaios (eponym of the Achaians)
8182006,male,Acarnan (son of Alcmaion)
8182007,male,Acarnan (suitor of Penelope)
8182004,male,Acamas (Trojan ally)
8182005,male,Acamas (suitor of Penelope)
8182002,female,Acalle (daughter of Minos)
8182003,male,Acamas (son of Theseus)
8182000,male,Abas (son of Melampous)
8182001,male,Abderos (boyfriend of Heracles)
9055231,undefined,Delos (Island) 599587
8195623,undefined,Alybe() 554184
8195621,undefined,Paphlagonia() 845034
8195627,undefined,Maionia() 550701
8195625,undefined,Phrygia() 609502
9358756,undefined,Bisaltia() 491547
8195151,undefined,Colone()
9358754,undefined,River Nauaithos()
8195153,undefined,Hypoplacian Thebes() 550919
9358752,undefined,the Nauprestides()
8195155,undefined,Lyrnessos() 550703
8195157,undefined,Antandros() 550433
8195159,undefined,the Trojan contingent()
9358758,undefined,the Nine Roads() 501412
8188422,male,Gelanor (king of Argos)
8188423,male,Genetor (son of Argos)
8188420,female,Galateia (Nereid)
8188421,male,"Ganymedes (son of Tros, kidnapped by Zeus)"
8188426,undefined,the Giants (Giants)
8188427,female,Glauce Creusa (daughter of Creon)
8188424,male,Geraistos (Cyclops)
8188425,male,Geryones (son of Chrysaor)
8189911,male,Oineus (son of Aigyptos)
8189910,male,Oineus Oeneus (king of Calydon)
8188428,female,Glauce (Danaid)
8188429,female,Glauce (daughter of Cychreus)
8189915,male,Oinopion (son of Dionysos and Ariadne)
8189914,female,Oinone (daughter of Cebren)
8189917,male,Oistrobles (son of Heracles)
8189916,female,the Oinotrophoi (the daughters of Anios)
8254467,undefined,Chersonesos (across from Troy) 501386
9055626,undefined,the Flood of Deucalion()
8188518,female,Hippomedousa (Danaid)
8188519,male,Hippomenes (husband of Atalante)
8188516,male,Hippolytos (son of Aigyptos)
8188517,male,Hippomedon (one of the Seven against Thebes)
8188514,male,Hippolytos (father of Deiphobos)
8188515,male,Hippolytos (Giant)
8188512,female,Hippolyte (Amazon queen)
8188513,male,Hippolytos Virbius (son of Theseus by Amazon)
8188510,male,Hippodromos (son of Heracles)
8188511,male,Hippolochos (father of Glaucos)
8187571,female,Phaia (Sow killed by Theseus)
8360048,male,"Panoptes ('all-seeing', alternative name for Argos)"
8188560,female,Hyrnethos (daughter of Temenos)
8188633,male,Laodamas (son of Eteocles)
8188632,male,Laocoon (Trojan seer)
8188631,male,Lampos (son of Ilos)
8188630,male,Lampos (son of Aigyptos)
8188637,female,Laodice (daughter of Cinyras)
8188636,female,Laodice (daughter of Priam)
8188635,female,Laodameia (daughter of Bellerophontes)
8188634,female,Laodameia (wife of Protesilaos)
8188639,male,Laodocos (son of Phthia and Apollo)
8188638,male,Laodicos (suitor of Penelope)
8358998,undefined,Pieria (Place) 491696
8189771,female,Meganeira (daughter of Crocon)
8189770,female,Megamede (daughter of Arneos)
8189773,male,Megapenthes (son of Menelaos)
8189772,male,Megapenthes (son of Proitos)
8189775,male,Megareus (son of Hippomenes)
8189774,female,Megara (first wife of Heracles)
8189777,male,Megasthenes (suitor of Penelope)
8189776,male,Megassares (king of the Hyrians)
8189779,male,Melaineus (son of Lycaon)
8189778,male,Meges (Greek leader at Troy)
8188814,undefined,Eleusis() 579920
9356974,male,Hyperlaos (son of Melas)
9356975,male,Sthenelaos (son of Melas)
8190285,undefined,the Bed of Typhoeus()
8188189,male,Dryas (son of Lycurgos)
8188188,male,Dryas (father of Lycurgos)
8188185,male,Doryclos (son of Priam)
8188184,male,Dorycleus (son of Hippocoon)
8188187,male,Doulichieus (suitor of penelope)
8188186,female,Doto (Nereid)
8188181,female,"Doris (Oceanid, mother of the Nereids)"
8188180,male,Dorion (son of Aigyptos)
8188183,male,Doros (son of Apollo and Phthia)
8188182,male,Doros (eponym of the Dorians)
8254129,male, Hippasos Hippasus (Father of Euphranor)
8254128,male, Phalces (Son of Temenos)
8254127,male, Rhegnidas (Son of Phalces)
8187940,female,Calyce (daughter of Aiolos)
8187941,male,Calydon (son of Aitolos)
8187942,male,Calydoneus (suitor of Penelope)
8187943,male,the Calydonian Boar (monstrous boar hunted by Meleagros and his companions)
8187944,female,Calypso (daughter of Atlas)
8187945,female,Calypso (Nereid)
8187946,female,Campe (jailer in Tartaros)
8187947,female,"Canace (daughter of Aiolos, incest with brother Macareus)"
8187948,male,Canethos (son of Lycaon)
8187949,male,Capaneus (one of the Seven against Thebes)
8189340,male,"Porthaon (son of Agenor, eponym of Phoenicia)"
8188319,female,Eunice (Nereid)
8189342,male,Portheus (father of Echion)
8189343,male,Potamon (son of Aigyptos)
8189344,female,Praxithea (daughter of Thespios)
8189345,female,Praxithea (daughter of Prasimos)
8189346,female,Praxithea (nymph)
8189347,male,Priam (king of Troy)
8189348,female,Procleia (daughter of Laomedon)
8189349,male,Procles (son of Aristodemos)
8190296,undefined,the Helmet of Plouton()
8190297,undefined,the Ark of Deucalion()
8190290,undefined,the Aulos of Athena()
8190291,undefined,the Forge of Hephaistos()
8190292,undefined,the Cattle of Helios()
8190293,undefined,the Thyrsos of Dionysus()
8188299,male,Euenos (son of Ares)
8188298,male,Euenorides (suitor of Penelope)
8190058,male,Tantalos (son of Thyestes)
8190059,male,Tantalos (son of Niobe)
8188291,male,Euaimon (son of Lycaon)
8188290,male,Euaimon (father of Eurypylos)
8188293,female,Euboia (daughter of Thespios)
8188292,male,Euandros (son of Priam)
8188295,male,Euchenor (son of Aigyptos)
8188294,female,Eubote (daughter of Thespios)
8188297,female,Eudora (Nereid)
8188296,female,Eucrante (Nereid)
8190258,undefined,the Cos contingent at Troy()
8190259,undefined,the Myrmidonian contingent at Troy()
8188251,female,Epicaste (daughter of Augeas)
8188250,female,Epicaste (daughter of Calydon)
8188365,male,Eurypylos (son of Thestios)
8188364,male,Eurypylos (son of Temenos)
8188367,male,Eurysthenes (one of the Heracleidai)
8188366,male,Eurypylos (suitor of Penelope)
8188361,male,Eurypylos (Trojan ally)
8188360,male,Eurypylos (Greek leader at Troy)
8188363,male,Eurypylos (king of Cos)
8188362,male,Eurypylos (son of Heracles)
8194366,undefined,Apia() 570577
8360058,male,Tartaros (Personification of Tartaros)
8188369,male,Eurystratos (suitor of Penelope)
8188368,male,Eurystheus (assigns Heracles his Labors)
8194363,undefined,Mrytoan Sea() 570495
8188167,male,Dictys (foster-father of Perseus)
8188166,female,Dexithea (mother of Euxanthios)
8188165,male,Dexamenos (king of Olenos)
8188164,male,"Deucalion (Argonaut, Calydonian boar hunter)"
8188163,male,"Deucalion (survives flood, repopulates earth)"
8188162,female,Dero (Nereid)
8188161,male,Dercynos (son of Poseidon)
8188160,male,Demoptolemos (suitor of Penelope)
8254004,undefined,Ligystine (in Spain) 256193
8190252,undefined,the Dulichium contingent at Troy()
8188169,male,Diocorystes (son of Aigyptos)
8188168,female,Dike (one of the Horai)
8190253,undefined,the Cephallenian contingent at Troy()
8254006,undefined,Rhegion() 452416
8188259,male,Epopeus (marries Antiope)
8188258,male,Epistrophos (Trojan ally)
8253966,undefined,Mount Cithairon() 540714
8253967,undefined,Thespiai() 541141
8253964,undefined,Thoricos() 580119
8253965,undefined,Helos() 570286
8253962,undefined,the Taphian Islands the Taphiae() 531113
8190256,undefined,the Rhodian contingent at Troy()
8253960,undefined,Thebes() 541138
8253961,undefined,Cadmeia() 239936126
8190257,undefined,the Syme contingent at Troy()
8253968,undefined,Onchestos() 540984
8253969,undefined,Orchomenos() 540987
8189168,male,Iphicles (son of Amphitryon)
8189169,male,Lacedaimon (son of Zeus and Taygete)
8189160,female,Hippolyte (Amazonian wife of Theseus)
8189161,male,Asterios (alternate name for the Minotaur)
8189162,female,the Horai (personifications of the Seasons)
8189163,female,Hubris (personification of Hubris)
8189164,undefined,the Hundred-Handers()
8189165,female,Iambe (jokes with Demeter)
8189166,male,Icarus (son of Daidalos)
8189167,female,Io (transformed into a cow)
8228902,undefined,Tricca() 541163
8228905,undefined,Ormenion Ormenius() 540662
8228908,undefined,Gyrton() 540798
8194742,undefined,Aulis() 579889
8194746,undefined,Mysia() 511328
9051593,undefined,Molossia() 531003
9051595,undefined,"Xylophagos (Alternative name for Cape Caphereus, 'wood-eater') 540852"
8182253,male,Ares Mars (god of war)
8182252,female,Arene (daughter of Oibalos)
8182251,undefined,Areion (divine horse of Adrastor)
8182250,female,Areia (daughter of Cleochos)
8182257,male,Aretos (son of Nestor)
8182256,female,Arete (wife of Alcinoos)
8182255,male,Aretaon (father of Phorcys and Ascanios)
8182254,male,Arestor (father of all-seeing Argos)
8228850,undefined,Salamis() 580101
8182259,female,Argeia (daughter of Adrastos)
8182258,male,Aretos (son of Priam)
8190272,undefined,the Maeonia contingent at Troy()
8195171,male,Adrastos (son of Merops)
9051572,undefined,the Island of the Laistrygonians (visited by Odysseus)
8228853,undefined,Argos (City in the Peloponnese) 570106
8182079,female,Aigipan (a she-goat)
8182078,male,Aigios (son of Aigyptos)
8228879,undefined,Rhodes() 590031
